Time_s,Classical_LNA_Output,Quantum_LNA_Output,Classical_Filtered,Quantum_Filtered,Classical_SAR_ADC,Quantum_DS_ADC
4.207,3.19981613750013,2.97221849053733,3.21760451278588,3.13457773523331,3.21765945625587,0
4.208,3.18696616856569,3.02231291479387,3.21202621280856,3.06435204370854,3.21231407695244,0
4.209,3.11875360503572,2.94499576763355,3.19771339168237,2.99183368316643,3.19793348701567,0
4.21,3.13327101656843,2.95606824910269,3.17171633946588,2.96212650033157,3.17150249495918,0
4.211,3.12661075272477,2.86432932665723,3.14010325444208,2.95661856957107,3.14033155039617,0
4.212,3.1528168230142,3.28660672376027,3.12133822692456,2.9549775567591,3.12094630014139,0
4.213,2.42251147769036,2.6923403033883,3.09236972513398,2.97801847340833,3.09189454244707,0
4.214,3.08812933703746,2.56390747610127,2.97916868107356,2.98177707299039,2.97944431390806,0
4.215,3.21964816218809,2.16614319304693,2.83846336183235,2.83476955809199,2.83819868606482,0
4.216,3.10216383017381,2.04829609479718,2.87087964132824,2.51493626781575,2.87033786677629,0
4.217,3.16450664103643,3.28736296921329,3.07988042279251,2.23772362053476,3.08006284301018,0
4.218,3.08830245652457,2.63090128809547,3.22974518824144,2.29868945510591,3.22953834411599,0
4.219,2.86801312917995,2.78701391906792,3.192196382235,2.67165208912167,3.19207390175574,0
4.22,2.99890455730244,2.83111445637784,3.04802307634105,2.95393329916794,3.04762308262178,0
4.221,3.24338650948622,2.53208545134398,2.94479243942192,2.91390433404287,2.94479984905615,0
4.222,3.1155226991379,2.97165239824706,2.98230358351912,2.73254025798458,2.98267437732756,0
4.223,3.12178038447185,2.90102808881774,3.11555545882403,2.66877482598644,3.11531674185766,0
4.224,3.12531389744366,2.92109800962988,3.1969939686185,2.78338253287336,3.19698488659834,0
4.225,3.25358960646848,2.88469646836547,3.17598626308077,2.9347308545479,3.17613092169898,0
4.226,3.22557298339232,3.0261874938668,3.14618595571848,2.98171751753858,3.14585917256224,0
4.227,3.21861721593586,2.92348559716931,3.17928574295572,2.95026427595945,3.17887045798687,0
4.228,3.30215317545811,3.08123602934568,3.23797717987473,2.93982112836868,3.23795422266443,0
4.229,3.16334606922583,3.10953356135332,3.26447156878054,2.98374172396076,3.26435308804733,0
4.23,3.1445640455019,3.03310419835411,3.24623570124254,3.05128971567819,3.24600387965199,0
4.231,3.18621045466737,3.04466001861637,3.19856793839098,3.09210916639714,3.19860761983963,0
4.232,3.28383773069566,3.16149520276977,3.16184484105641,3.08529556498477,3.16239322450357,0
4.233,3.28384434601869,3.1389434111612,3.18127340566182,3.0742532255023,3.18155813979122,0
4.234,3.29051725030183,3.21161428555603,3.24776458387951,3.10610357589097,3.2476097736466,0
4.235,3.29437740722475,3.16831850630234,3.30283938962941,3.16357728495788,3.3,0
4.236,3.28937679947457,3.1955365422407,3.31225612336233,3.19980994949448,3.3,0
4.237,3.28882349567305,3.23314033903785,3.29509741554957,3.2024298920687,3.29537383370146,0
4.238,3.29998857678629,3.28602286894327,3.28338214437906,3.20177667342273,3.28290172490444,0
4.239,3.30002450436495,3.27222334441717,3.28712413742134,3.22714784182608,3.2869619570594,0
4.24,3.29825893400314,3.26834795582176,3.29730778448493,3.2671253870499,3.29754838155773,0
4.241,3.30033449582949,3.27600731904207,3.30293697567295,3.28832468472027,3.3,0
4.242,3.30138006260938,3.27944369129327,3.30192007204947,3.28277128214732,3.3,0
4.243,3.30148785622221,3.28194208545361,3.29949727741806,3.27208423065865,3.29955160218828,0
4.244,3.30139008783158,-3.31308267131069,3.29962775210692,2.9656278706407,3.29986057055526,0
4.245,3.30141469979594,3.28301119320639,3.30132650062801,1.81166274753056,3.3,0
4.246,3.30147522780414,3.28553430620686,3.30220327643756,0.502262411519873,3.3,0
4.247,3.30159070238177,3.28582394875425,3.30184103287584,0.822527622033781,3.3,0
4.248,3.30161726351358,3.28599743499376,3.3013076284583,2.68441108446061,3.3,0
4.249,3.30150356610319,3.28610387381137,3.30129012695748,4.02622184392275,3.3,0
4.25,3.301435171275,3.28621250402809,3.30155395052283,3.9077920430751,3.3,0
4.251,3.30138141489454,3.28629403836016,3.30164895859279,3.23334060078041,3.3,0
4.252,3.30144047558375,3.28659748724582,3.30151040842757,2.97551107360728,3.3,0
4.253,3.30161037268106,3.28681627674176,3.30137202076936,3.1705429816909,3.3,0
4.254,3.30166812536494,3.28668839972838,3.30140506143824,3.37889600354082,3.3,0
4.255,3.30163479458909,3.28665381248154,3.30156202679505,3.38254097442659,3.3,0
4.256,3.30172043118372,3.28669926560882,3.30168954338677,3.2871240672586,3.3,0
4.257,3.30173452311951,3.28672579609228,3.30171871707147,3.24219375488909,3.3,0
4.258,3.30178663706521,3.28685840399379,3.30170797204583,3.2663373334695,3.3,0
4.259,3.30162829274566,3.28652374828845,3.30171897465527,3.2982548186356,3.3,0
4.26,3.30168212466308,3.28663384396896,3.30173055857867,3.30145328527182,3.3,0
4.261,3.30170982753445,3.28677230512577,3.30170672639444,3.28797465538079,3.3,0
4.262,3.30178999773308,3.28679564299916,3.30167940950538,3.28036304510124,3.3,0
4.263,3.30184061971079,3.2864758905223,3.30170372888029,3.28323126172235,3.3,0
4.264,3.30186364685046,3.28636656496597,3.30177720346906,3.28806443782086,3.3,0
4.265,3.30185168449972,3.28672031250493,3.30184796948647,3.28882715716464,3.3,0
4.266,3.30177550424422,3.286583787404,3.30187244481989,3.28686093250058,3.3,0
4.267,3.30165097216247,3.28649170336072,3.30183946653749,3.28563491845136,3.3,0
4.268,3.30140665202264,3.28661119680834,3.30175071205252,3.28601788118125,3.3,0
4.269,3.30130009976929,3.28616935268893,3.30160601526294,3.28673588942465,3.3,0
4.27,3.30153234101414,3.28606253709249,3.30144236284323,3.28679486618677,3.3,0
4.271,3.30139809058832,3.2862621839309,3.30135345515919,3.2863435241615,3.3,0
4.272,3.30132863865121,3.28645437334146,3.30137686687906,3.28600959244373,3.3,0
4.273,3.30149567373866,3.28637410427158,3.30142572278575,3.28609186402878,3.3,0
4.274,3.30154595351754,3.2862396378485,3.30143655887371,3.28636376978901,3.3,0
4.275,3.30140998120023,3.28619049152984,3.30144929304936,3.28646840714198,3.3,0
4.276,3.30159035084408,3.28631135519766,3.30148511164717,3.28634332582334,3.3,0
4.277,3.30166275532401,3.28644091777239,3.30152110139804,3.2862075671594,3.3,0
4.278,3.3016892356923,3.28658892482051,3.30156903665155,3.28624676471607,3.3,0
4.279,3.30174348865614,3.2864925716626,3.30164318681463,3.28642326677396,3.3,0
4.28,3.30166009325101,3.28660448863398,3.30170959881958,3.28657202134343,3.3,0
4.281,3.30174581458153,3.28712869050286,3.30173071589913,3.28663154916025,3.3,0
4.282,3.30157107285771,3.28639327071192,3.30171004079604,3.28669165657743,3.3,0
4.283,3.30164784834231,3.28362856923153,3.3016713737437,3.2866171050086,3.3,0
4.284,3.30151432568184,3.28398537134636,3.30162838213367,3.28592313120859,3.3,0
4.285,3.30132657637532,3.28362012211659,3.30157590489322,3.28460438739439,3.3,0
4.286,3.30129635162041,3.2799736011775,3.30149011013835,3.28334185527935,3.3,0
4.287,3.29927055387191,3.27462169416668,3.30127822706006,3.28203346561267,3.3,0
4.288,3.29557499119715,3.25261232536854,3.30056328996596,3.27855555454824,3.3,0
4.289,3.29187101726788,3.22145724804356,3.29869239988358,3.26878960262694,3.29809356882108,0
4.29,3.24913831788911,3.14607842827877,3.29358664647338,3.24668042034862,3.29318378834617,0
4.291,3.20611204125266,3.03412698021134,3.27895644498729,3.20311505488366,3.27941365155885,0
4.292,3.22333377842344,2.8677848705354,3.25064488914534,3.12588989151454,3.25111527722968,0
4.293,2.72753691177403,3.28761768355435,3.19752699789635,3.03314664589838,3.19732110658279,0
4.294,2.63948020843499,1.65636273272638,3.07103728574539,2.93720750197363,3.07156293067657,0
4.295,1.60951186259361,0.935334198355851,2.80174216902831,2.65603273642035,2.8024816325475,0
4.296,-1.17724770482594,-0.151932230541839,2.23036434481175,1.91629725754923,2.22979495161608,0
4.297,-0.969795125002788,-0.0203005954826447,1.1081260212093,0.831830743792739,1.10747569354863,0
4.298,-2.15816968685439,-2.09426039372419,-0.418043220487634,-0.148106424134461,0,0
4.299,-1.4650813534279,-1.99738035418189,-1.64322446367312,-0.885080032992873,0,0
4.3,-2.99465532115294,-2.6377264672493,-2.11688268592768,-1.5885177138989,0,0
4.301,-3.17307585960699,-2.85560401900488,-2.21059600413972,-2.26659540966599,0,0
4.302,-3.17868602645481,-2.80871891357815,-2.526888057628,-2.71965455810444,0,0
4.303,-3.21225272744851,-3.01676901084251,-3.06535928116481,-2.89587122014062,0,0
4.304,-3.28106566454155,-3.21460935354724,-3.38980179010451,-2.93360518367631,0,0
4.305,-3.28355875217612,-3.23149738827415,-3.36403084841125,-3.0028464156001,0,0
4.306,-3.29859720540406,-3.25724574288468,-3.23901481656299,-3.14611058146245,0,0
4.307,-3.29262630173986,-3.27374501038144,-3.21942014956192,-3.26950184745195,0,0
4.308,-3.29691444360135,-3.29753692763173,-3.28158434642397,-3.30384317781535,0,0
4.309,-3.29789883482205,-3.297074821333,-3.32355971468988,-3.28549095950413,0,0
4.31,-3.29628876923495,-3.30102153569827,-3.31519891543691,-3.2770333334752,0,0
4.311,-3.29812638712757,-3.30636800772782,-3.29264528744224,-3.29151176437277,0,0
4.312,-3.29813099467708,-3.30805641615615,-3.28676272034216,-3.30739960922189,0,0
4.313,-3.29846539933962,-3.31051708627918,-3.29498230512692,-3.31162556545773,0,0
4.314,-3.29844788755587,-3.31029293496426,-3.30187282737438,-3.30912689498464,0,0
4.315,-3.29831920320817,-3.31049191407688,-3.3014480863078,-3.30798429804477,0,0
4.316,-3.2986089597904,-3.31166928997375,-3.29815633591995,-3.30964959983584,0,0
4.317,-3.29841439381244,-3.31047468558781,-3.29690312982847,-3.31143744539538,0,0
4.318,-3.29878331237784,-3.31029609772821,-3.29791332230589,-3.31169467012497,0,0
4.319,-3.29879260962767,-3.3107509586732,-3.29902980206862,-3.31090144636442,0,0
4.32,-3.29884137365289,-1.01413285051396,-3.29917065950338,-3.20326654772754,0,0
4.321,-3.29872403792786,-3.31102554059302,-3.29880982068177,-2.79871988414484,0,0
4.322,-3.29861503424034,-3.31003758922552,-3.29861096422571,-2.34147793464057,0,0
4.323,-3.29875695698171,-3.31094381722316,-3.29865593099014,-2.45323821242798,0,0
4.324,-3.2988865020697,-3.3106242306654,-3.29873857969367,-3.10177954012195,0,0
4.325,-3.29866768546929,-3.30978799111059,-3.29877501983414,-3.568630143419,0,0
4.326,-3.29881066358711,-3.30956725085922,-3.29878498620747,-3.5268124947366,0,0
4.327,-3.29834272273058,-3.3103680186538,-3.29875618004958,-3.29151048274402,0,0
4.328,-3.29861171780177,-3.30947800509929,-3.29866160395698,-3.20154128418913,0,0
4.329,-3.29860934139033,-3.30906340033321,-3.29854361864568,-3.26943561440942,0,0
4.33,-3.29844288413067,-3.31025902137501,-3.29849654497698,-3.34185671911692,0,0
4.331,-3.29864216281582,-3.3096579940162,-3.29852947399171,-3.34293244432895,0,0
4.332,-3.2988149812922,-3.30812945968152,-3.29857927787862,-3.30967364859435,0,0
4.333,-3.29869817222985,-3.30984482842674,-3.29864212377842,-3.29394588458327,0,0
4.334,-3.29863135279267,-3.30723280199811,-3.29871764513197,-3.30199024478565,0,0
4.335,-3.29819797311799,-3.30569376001577,-3.29871828036745,-3.31247650182504,0,0
4.336,-3.2985403549263,-3.30735798963716,-3.29858021076774,-3.31264551978224,0,0
4.337,-3.29828909716546,-3.29866876263978,-3.2983967701713,-3.30665886456993,0,0
4.338,-3.2975787514916,-3.30114367575201,-3.29827695057071,-3.30208800972223,0,0
4.339,-3.29710607497722,-3.28994193159084,-3.29810173887262,-3.30004813794214,0,0
4.34,-3.29500021149809,-3.29015939632181,-3.29760125001222,-3.297535209777,0,0
4.341,-3.29544338193465,-3.29144770340455,-3.29666467630791,-3.29332831692268,0,0
4.342,-3.29037075558653,-3.28641098140708,-3.2953806410893,-3.28960615489588,0,0
4.343,-3.28709634296907,-3.29570183598735,-3.29353883835958,-3.28853113808689,0,0
4.344,-3.28717935602712,-3.25218823638874,-3.29077590828145,-3.28807517402511,0,0
4.345,-3.28658489710645,-3.23672590840779,-3.28780910659778,-3.28078635598733,0,0
4.346,-3.26780132588501,-3.23840950910522,-3.28526075725603,-3.26184350156058,0,0
4.347,-3.27228347126138,-3.24099229505509,-3.28124142429393,-3.24037088644293,0,0
4.348,-3.29094792375366,-3.17911528760201,-3.27571975020575,-3.228301529983,0,0
4.349,-3.24599508166222,-3.20758405266845,-3.2728669976586,-3.22033401761595,0,0
4.35,-3.26330930460101,-3.23224531700676,-3.27134026179193,-3.20867622142536,0,0
4.351,-3.29995928479725,-3.21722053860752,-3.26725421639926,-3.20386129805706,0,0
4.352,-3.28972052330531,-3.21445047448886,-3.26842655397332,-3.21331701689957,0,0
4.353,-3.25493597588373,-3.1848192592766,-3.27977643934833,-3.22192219569627,0,0
4.354,-3.27766701955567,-3.21094301330192,-3.28650683461019,-3.21496479317767,0,0
4.355,-3.25103619853084,-3.14387798968316,-3.2774624276268,-3.19779015604011,0,0
4.356,-3.2101088182322,-3.2311996924116,-3.26037653024901,-3.18359861654311,0,0
4.357,-3.26827837824241,-3.23358541588122,-3.24430691092514,-3.18377253932676,0,0
4.358,-3.26602009151775,-3.20850802955928,-3.23689332390539,-3.20303380193846,0,0
4.359,-3.27927741821315,-3.10986489394258,-3.24676182959218,-3.22045023115732,0,0
4.36,-3.23878533671715,-3.31228082017631,-3.26598524700172,-3.20998545198173,0,0
4.361,-3.26528057335845,-3.20831144240426,-3.2731227097043,-3.19421273963066,0,0
4.362,-3.2498008257051,-3.21570364837661,-3.26292283649629,-3.20959201984507,0,0
4.363,-3.25928367273766,-3.19048236318939,-3.25134199839644,-3.23417371354648,0,0
4.364,-3.28511371514145,-3.2369321375159,-3.25163953317536,-3.22996193796092,0,0
4.365,-3.27194576969657,-3.2190015449747,-3.26286855631165,-3.2105421059153,0,0
4.366,-3.2918695783273,-3.20665250664775,-3.27637987276923,-3.20695626669417,0,0
4.367,-3.29976993517446,-3.22384445828904,-3.28536941067557,-3.21681556704157,0,0
4.368,-3.2892032658373,-3.24099987634503,-3.29055313570158,-3.22291785272529,0,0
4.369,-3.26040903665589,-3.26469753273865,-3.29262153345978,-3.22688549996078,0,0
4.37,-3.29125932032603,-3.27547356976816,-3.28746827872158,-3.24008885822187,0,0
4.371,-3.29253421358029,-3.28868381937765,-3.27886663802512,-3.26177918530512,0,0
4.372,-3.29575849503692,-3.29623770552921,-3.27901797965398,-3.281346100737,0,0
4.373,-3.29106867195069,-3.29639802319766,-3.28912731603033,-3.29241181541401,0,0
4.374,3.30032843150205,-3.29099363456539,-2.99017029891939,-3.29617867911529,0,0
4.375,-3.29658522246961,-3.30131522464557,-1.82823708757529,-3.2960628976788,0,0
4.376,-3.29653058030382,-3.28916981415306,-0.510830051233041,-3.29507177439542,0,0
4.377,-3.29722190282907,-3.30376941613164,-0.831103594306962,-3.29503251344748,0,0
4.378,-3.29834558990743,-3.29977469493819,-2.69647688220522,-3.29635230330513,0,0
4.379,-3.29400014377641,-3.30252003800056,-4.03942852184772,-3.29891546439828,0,0
4.38,-3.2985860230292,-3.3005496089137,-3.91936004785774,-3.30150319175327,0,0
4.381,-3.29819810156421,-3.29793432508681,-3.24325234640157,-3.30224050699234,0,0
4.382,-3.29898382325531,-3.29549177093688,-2.98574613790982,-3.30065967258814,0,0
4.383,-3.29810172804386,-3.30342212608875,-3.18235766478689,-3.29826152800785,0,0
4.384,-3.29882737642399,-3.29960600868929,-3.39156355872437,-3.29755575833476,0,0
4.385,-3.29798211950717,-3.30615400191879,-3.39479197207132,-3.29955700149511,0,0
4.386,-3.29842409980547,-3.29854502745041,-3.29867147470026,-3.30237455234413,0,0
4.387,-3.29850813749786,-3.30135204857566,-3.25354010132955,-3.30336211499569,0,0
4.388,-3.2978933215727,-3.30135462221658,-3.27787850767142,-3.30204424461134,0,0
4.389,-3.2986584260627,-3.29908810175679,-3.30993325792083,-3.30036313161568,0,0
4.39,-3.29698060823958,-3.29505431146753,-3.31303298026419,-3.29959908488205,0,0
4.391,-3.29611873693387,-3.2919556217241,-3.29921647874482,-3.29847594457802,0,0
4.392,-3.29462031069886,-3.30265918507885,-3.29084007560244,-3.29622125217347,0,0
4.393,-3.29493985593469,-3.29326708534039,-3.29250244679482,-3.29496626122007,0,0
4.394,-3.2974921389412,-3.29591268846445,-3.29640193072068,-3.29593524667161,0,0
4.395,-3.2969132787647,-3.29019128529496,-3.29742585931495,-3.29661984116117,0,0
4.396,-3.2825798011674,-3.24107770029335,-3.2960586081663,-3.29246908764285,0,0
4.397,-3.28388386542842,-3.26492820388025,-3.29267394370956,-3.27938804499761,0,0
4.398,-3.2782770543673,-3.25409002905138,-3.28701278348364,-3.26134499134443,0,0
4.399,-3.28153101576173,-3.22041504564956,-3.28137970346522,-3.24900962039195,0,0
4.4,-3.17550911762803,-3.15152780208142,-3.27392216191521,-3.2390098274812,0,0
4.401,-2.917347421603,-2.80664848378188,-3.2391321536705,-3.19745288986981,0,0
4.402,-3.1792776394448,-2.93380534594892,-3.1509455717762,-3.08566913252188,0,0
4.403,-3.01565182919685,-2.44853768118342,-3.05386360937395,-2.91533695562353,0,0
4.404,-2.92451807251541,-2.4657809522161,-3.01720296828218,-2.72929292604912,0,0
4.405,-2.42965183384529,-1.43573936878271,-2.99049635463053,-2.50766990873782,0,0
4.406,-2.80984844959264,-1.20120962633417,-2.86120184260495,-2.15056448036704,0,0
4.407,-0.952942743419805,-0.218006433893716,-2.59589361568908,-1.59633045516756,0,0
4.408,1.10837806471114,0.499100930888716,-2.04032724418218,-0.897525666132669,0,0
4.409,1.52696957120959,1.44724988059265,-0.88861224520811,-0.125028854866338,0,0
4.41,2.45532069918276,2.00008732912772,0.704602098119788,0.691433925117269,0.705055453453093,0
4.411,2.8047820594375,2.39794791592166,2.0378482864072,1.48163609980014,2.03756329389249,0
4.412,3.12280818348329,2.70352236553847,2.70430069219412,2.11750173682369,2.70435360992575,0
4.413,2.95675032889175,2.76515198249692,2.91698112873529,2.5215585818509,2.9174390642593,0
4.414,3.24571228999053,-3.31087865608562,3.00547734868535,2.43869275475552,3.00481008787446,0
4.415,3.27439212020519,3.18127647625206,3.09596371805764,1.45445480091799,3.09632748518492,0
4.416,3.2949065781647,3.20377781430729,3.19627235608494,0.333918903391311,3.19584899898565,0
4.417,3.28910443165993,3.2424906643546,3.28063033056466,0.790757543554651,3.28066496861511,0
4.418,3.29683757819767,3.26593915335045,3.31608032646393,2.67393812088313,3.3,0
4.419,3.2996369798843,3.27039554646121,3.3071507207155,3.98308670148564,3.3,0
4.42,3.30020108388612,3.28319878838362,3.2910344404801,3.8598879409054,3.29150488954584,0
4.421,3.30024433071174,3.28923821970638,3.290497200212,3.21367880433817,3.29031404489805,0
4.422,3.30050886271668,3.28772094613709,3.29939671177259,2.98104040051706,3.29901135000607,0
4.423,3.30055228067928,3.28906409290525,3.30434610109183,3.18062895456993,3.3,0
4.424,3.30059112184428,3.2889176818596,3.30267095278753,3.38212035224485,3.3,0
4.425,3.30061789023413,3.28923417377693,3.29970917917867,3.38131707173055,3.29976203503321,0
4.426,3.30049645740458,3.2892496282076,3.29919854492749,3.28734415407302,3.29934526915938,0
4.427,3.30040491765557,3.28951989612637,3.30034789446809,3.24533001373884,3.29982625543073,0
4.428,3.30051820197739,3.28930649752989,3.3010645024021,3.2702519788054,3.3,0
4.429,3.30052455775003,3.28943618107993,3.30081378940931,3.30122910694893,3.3,0
4.43,3.30051155715894,3.28963320159,3.30036529584228,3.30368994213472,3.3,0
4.431,3.30039749568842,3.28946410717035,3.30029218531827,3.29040673097461,3.3,0
4.432,3.30034346937548,3.28950490184876,3.30045164712834,3.28329251001819,3.3,0
4.433,3.30040937771049,3.28941676369759,3.30051069449983,3.28627633519968,3.3,0
4.434,3.3005429684481,3.28924513401768,3.30043014193585,3.29091150480095,3.3,0
4.435,3.30051725818751,3.28932089160886,3.30038505862792,3.29155483074956,3.3,0
4.436,3.30038207377359,3.28910317035215,3.30044657136863,3.28960698306598,3.3,0
4.437,3.30021164332612,3.28924896228231,3.30049649058472,3.2883543076387,3.3,0
4.438,3.30028785666654,3.28924309278109,3.300423337718,3.28864916544444,3.3,0
4.439,3.3004279612059,3.28921214541143,3.30029148172676,3.28935753785357,3.3,0
4.44,3.30043028325717,3.28904754545911,3.30025482814353,3.28954283819002,3.3,0
4.441,3.30049753470458,3.28910181217172,3.30034994014278,3.28926658094808,3.3,0
4.442,3.30022648794756,3.28911424112814,3.30045757690587,3.28900368829895,3.3,0
4.443,3.3002636163423,3.28906950819787,3.30045134134059,3.28898173243079,3.3,0
4.444,3.30035298239559,3.28916373210177,3.30033971595236,3.28908924767169,3.3,0
4.445,3.30033796417996,3.28943734331181,3.30025240988312,3.28917120437155,3.3,0
4.446,3.30021978524043,3.28927296250959,3.30026661625266,3.28922800572856,3.3,0
4.447,3.30015334181904,3.28915459402968,3.30030595791702,3.28929280615474,3.3,0
4.448,3.30028582240647,3.28919163565118,3.30027660482255,3.28930569315981,3.3,0
4.449,3.30033642794055,3.28909391010436,3.30021787298428,3.28923099917184,3.3,0
4.45,3.30022847829856,3.28917435856401,3.30022220061476,3.28914012322031,3.3,0
4.451,3.30016757617554,3.28919552771422,3.30027175748154,3.2891102925601,3.3,0
4.452,3.30006580117335,3.2892753260751,3.3002670683026,3.28914838592778,3.3,0
4.453,3.30009657213648,3.28902645772014,3.30017995323505,3.28920374206978,3.29978079221411,0
4.454,3.30007269775618,3.28899306318727,3.30008373100518,3.2892004886984,3.29977073839082,0
4.455,3.30020755001198,3.28921228966867,3.30005399600418,3.28911844722278,3.3,0
4.456,3.28851163709111,3.28883222913184,3.29955501430041,3.28903661610395,3.29912036445801,0
4.457,3.30029360487128,3.28874328580174,3.29757422414868,3.28899463847846,3.29794668623923,0
4.458,3.30019610313811,3.28857004267738,3.29530766946053,3.28891098652864,3.29545223474631,0
4.459,3.30020938309282,3.28851453871841,3.29589409057076,3.2887412983313,3.29575632303715,0
4.46,3.30028695987966,3.28821925727087,3.29917648311137,3.28855346840519,3.29953329865517,0
4.461,3.30019738752245,3.28734603805365,3.30153515233467,3.28836030050483,3.3,0
4.462,3.30012721267889,3.28618113854901,3.30132294668987,3.28799055124501,3.3,0
4.463,3.29990058451008,3.2867373163045,3.30010149384532,3.28731070341679,3.3,0
4.464,3.29998729675965,3.28445587907223,3.29955162751151,3.28649609707094,3.2994671217977,0
4.465,3.29721653506111,3.27952018110412,3.29964883289489,3.28550224556218,3.29986823219792,0
4.466,3.29747860445479,3.2766826112415,3.29935668203107,3.28352567300098,3.29933518846283,0
4.467,3.29913559233241,3.28596409274891,3.29835563480195,3.28065218914526,3.29815744113936,0
4.468,3.29630365893242,3.26440865885149,3.2975435313581,3.27849813328876,3.29739596772583,0
4.469,3.28330149374387,3.21287438834984,3.29678231134365,3.2738546527672,3.29647830481404,0
4.47,3.27437295152941,3.21833491393957,3.29325591701235,3.25744680256487,3.29370538825853,0
4.471,3.28823660346604,3.15211251826909,3.28579492913966,3.22740966080069,3.28549879375142,0
4.472,3.28074842998623,3.11842850213696,3.279427278981,3.19130256660449,3.27882679257814,0
4.473,3.25037814041628,3.08996386971682,3.27769470933208,3.15313603357995,3.27782380713046,0
4.474,3.2348104069636,2.80435143039464,3.27310306849097,3.10273727558865,3.27302806014212,0
4.475,3.17271141363861,2.86845720307122,3.25472017479537,3.01603244994094,3.25485178062941,0
4.476,2.93371867387558,2.44299785099411,3.21027761627505,2.88203139579193,3.21018472147271,0
4.477,3.01843457092215,2.31029868555776,3.12497507917931,2.70604489689917,3.12532324040096,0
4.478,3.03675006077209,2.19776378018792,3.02280493117529,2.49496085129318,3.0231138394657,0
4.479,2.9466252160083,1.68669479375634,2.9688048358281,2.26951752113848,2.96881274314278,0
4.48,2.86690651784715,1.97991556196406,2.9710657560207,2.05105185570687,2.97116539360534,0
4.481,2.32234881885586,2.38645698935228,2.93540633873064,1.90380950739503,2.93542012325544,0
4.482,1.81052290492881,2.54489014895406,2.73566089457762,1.96699426956206,2.73622584988538,0
4.483,1.49360343970249,1.95396690921536,2.32434075768037,2.22986483352234,2.32452869004204,0
4.484,2.68594542996999,1.5374484577394,1.88014441445,2.37635463417936,1.88030119154681,0
4.485,1.22220127162748,3.2869434980952,1.72168578167587,2.21533782001024,1.72175925002725,0
4.486,1.16095524190012,1.39917413040874,1.80544516360494,2.05481965385242,1.80558780325586,0
4.487,0.599010841369828,1.73757287104406,1.67065223645486,2.10546426610823,1.67073668461724,0
4.488,0.775590306018924,0.493928625106417,1.16190929488231,2.00447484854265,1.16147373148264,0
4.489,0.32819824476439,0.605608242568441,0.651155543758109,1.46438025342688,0.650779381239501,0
4.49,2.181193201693,0.398760472805916,0.515232709873113,0.763426761168463,0.515755128781103,0
4.491,1.52349438353516,0.685580056124004,0.863668978263699,0.352559574345733,0.863726743593635,0
4.492,0.378624777135985,-0.873956418516015,1.41751258231478,0.298094450627938,1.41747965942761,0
4.493,0.650269982990988,0.047137951826388,1.5442295680409,0.222239980806865,1.54420487572941,0
4.494,1.65951958600278,0.185885120541593,1.07588678703797,-0.0679800447804078,1.07549862722999,0
4.495,0.600666892605099,0.269957799066677,0.684804461038027,-0.230972143936684,0.684442199718893,0
4.496,1.42971221400684,-0.251210470232901,0.824559869056131,-0.044171821690152,0.824313182661797,0
4.497,1.99611636128841,-0.386083583473665,1.19604271029605,0.150888870557602,1.19616495859403,0
4.498,1.18293520024888,1.23655898172949,1.48330244518686,0.082310827494825,1.48362064335085,0
4.499,2.2353494054806,0.623845504493257,1.65364000603109,0.0779893873584083,1.65439958393047,0
4.5,1.45803362663573,1.07402166137539,1.73194607113094,0.462166237359595,1.73245909086212,0
4.501,1.36241803904072,-3.31182088293275,1.73836760583951,0.751556803337959,1.73847144490353,0
4.502,0.922138527261282,1.94083732636311,1.6152422383133,0.232637341738614,1.61545782962174,0
4.503,1.4150795538968,2.03879245303451,1.34214052884485,-0.486868816442022,1.34209476711166,0
4.504,2.53398132591278,1.53053745289925,1.17797553448345,0.0109866158412243,1.17828060578732,0
4.505,1.38169365167863,1.5698681053958,1.41869434033628,1.4950330196892,1.4187369363778,0
4.506,1.80831367944221,-3.31107790132097,1.86164413464312,2.1022007093089,1.86186274083765,0
4.507,1.55517596134028,1.39103669895406,1.99971485516538,0.910976187963998,1.99952602815068,0
4.508,1.78983961631155,1.87200883729269,1.77583791292015,-0.659433036007598,1.77539477389987,0
4.509,2.39012658914626,1.44391861828784,1.60727861234614,-0.535153326331711,1.60710369266813,0
4.51,2.91017925342274,0.905115851907139,1.81393326358906,1.07234355525635,1.81315180307865,0
4.511,2.54316064576938,0.91593460444174,2.32463567465091,2.08317069418001,2.32404773010445,0
4.512,0.640451756815464,0.727012237368405,2.67060035317426,1.63593188826299,2.67107613706558,0
4.513,2.42024544260731,0.368066994895726,2.38739632349297,0.719478472746204,2.38699576142927,0
4.514,2.24714233263077,-3.31002252889261,1.76532830678357,0.12896960400325,1.76498196531279,0
4.515,2.19305460588176,0.76693944644092,1.61024410929563,-0.452290724186679,1.61027329183912,0
4.516,1.62422861492879,-0.0495153208233132,2.0078322798102,-1.04136761154203,2.00793860637158,0
4.517,1.6101870381629,-0.962165488716332,2.2480227090239,-0.944316272684339,2.24773532536708,0
4.518,0.871546921032527,-0.323523131901127,1.94177724495653,-0.336421860501587,1.94158860253966,0
4.519,-1.81987970222236,-0.458341968265129,1.24079955192432,-0.121665485740513,1.24109467803186,0
4.52,-0.500432668629052,-0.445493120499811,0.257114447623158,-0.385701448157283,0.256809160381582,0
